name,price,rating,image_url,image_path,source,category_name,product_url
مودرن هوم وحدة تلفاز مثبتة على الحائط ، خزانة  (بني),768,3.228,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/product/ZC229E9B7B9BC5B27A67FZ/p/?o=zc229e9b7b9bc5b27a67fz-1
Malazhouse Modern Sofa Natural Wood – 280cm * 180cm – 180L x 75H x 280W,"26,600",0.0,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/modern-sofa-natural-wood-280cm-180cm-180l-x-75h-x-280w/Z33DF2EC5D9E13091C5C3Z/p/?o=b5b6870e2136e6cb
MODERN HOME Modern TV  Living Room Home Furniture White,671.04,3.5261,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/modern-tv-living-room-home-furniture-white/ZEF3AF008F0F34FAE85B9Z/p/?o=zef3af008f0f34fae85b9z-4
"Furniture Store ModernTV unit - Height 40 cm - Width 101 cm - Depth 30 cm, from Furniture Store.","3,281",0.0,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/moderntv-unit-height-40-cm-width-101-cm-depth-30-cm-from-furniture-store/Z7B03980AC683983B50E5Z/p/?o=z7b03980ac683983b50e5z-1
Malazhouse Blue Sofa Bed – MZSCB003 – 150L x 75H x 280W,"26,600",5.01,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/blue-sofa-bed-mzscb003-150l-x-75h-x-280w/Z7A2998B2290122F4FD2BZ/p/?o=z7a2998b2290122f4fd2bz-1
Malazhouse 3 Seats Modern Sofa 220cm - MZSFK001,"16,055",0.0,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/3-seats-modern-sofa-220cm-mzsfk001/Z37E6634219C592FFF75AZ/p/?o=af7b3574a66538aa
"Furniture Store ModernTV unit, 3 pieces - Height 70 - Width 35 - Depth 28, from Furniture Store.","3,787",0.0,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/moderntv-unit-3-pieces-height-70-width-35-depth-28-from-furniture-store/Z167678F21897F79E534AZ/p/?o=z167678f21897f79e534az-1
"Furniture Store ModernTV unit - Height 35 cm - Width 160 cm - Depth 30 cm, from Furniture Store.","3,494",0.0,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/moderntv-unit-height-35-cm-width-160-cm-depth-30-cm-from-furniture-store/ZC1AD2E8D8C15A3D8A63DZ/p/?o=zc1ad2e8d8c15a3d8a63dz-1
MODERN HOME Modern TV and Coffee Table Living Room Home Furniture Black,720,3.5261,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/modern-tv-and-coffee-table-living-room-home-furniture-black/Z72870DA29E462F69F073Z/p/?o=z72870da29e462f69f073z-2
"Furniture Store ModernTV unit - Height 35 cm - Width 70 cm - Depth 28 cm, from Furniture Store.","1,483",0.0,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/moderntv-unit-height-35-cm-width-70-cm-depth-28-cm-from-furniture-store/Z67E1346C6E309F74BB9BZ/p/?o=z67e1346c6e309f74bb9bz-1
